cliente_id,provincia,nombre
11468,Buenos Aires,Yolanda Mendoza
11469,Santa Fe,Silvana Amato
11470,Buenos Aires,Ornella Sabbatini
11471,Cordoba,Camila Fabbri
11472,Santa Fe,Silvana Ferrari
11473,Santa Fe,Olivia Rivas
11474,Santa Fe,Helena Herrera
11475,Santa Fe,Gisela Iglesias
11476,Santa Fe,Yolanda Ximenez
11477,Santa Fe,Milagros Ojeda
11478,Cordoba,Olivia Pugliese
11479,Santa Fe,Tamara Pérez
11480,Santa Fe,Isidora Torres
11481,Entre Rios,Camila Navarro
11482,Santa Fe,Silvana Neri
11483,Cordoba,Luciana Ferrari
11484,Santa Fe,Helena Farina
11485,Buenos Aires,Isidora Iglesias
11486,Santa Fe,Úrsula Salerno
11487,Santa Fe,Carla Navarro
11488,Santa Fe,Pilar Lombardi
11489,Santa Fe,Josefina Ulloa
11490,Cordoba,Celeste Martínez
11491,Santa Fe,Belén Amato
11492,Corrientes,Graciela Cervantes
11493,Paraguay,Paula Fabbri
11494,Santa Fe,Valeria Pugliese
11495,Santa Fe,Quique Nuñez
11496,Santa Fe,Sabrina Nuñez
11497,Santiago del Estero,Abril Venturi
11498,Santa Fe,Olivia Toscano
11499,Santa Fe,Jazmín Benítez
11500,Paraguay,Santiago Lucchesi
11501,San Luis,Gisela Rivas
11502,Cordoba,Yolanda Quinteros
11503,Santa Fe,Nadia Mendoza
11504,Santa Fe,Darío Nuñez
11505,Cordoba,Fabiana Venturi
11506,Cordoba,Fabián Mendoza
11507,Santa Fe,Olivia Nuñez
11508,Santa Fe,Zulema Di Marco
11509,Santa Fe,Dayana Mendoza
11510,Santa Fe,Nadia Martínez
11511,Santa Fe,Ariel Ricci
11512,Brasil,Karen Venturi
11513,Santa Fe,Elena Moretti
11514,Uruguay,Pilar Rivas
11515,Santa Fe,Wanda Zuccaro
11516,Santiago del Estero,Paula Benítez
11517,Buenos Aires,Elena Sánchez
11518,Buenos Aires,Anabella Toscano
11519,Santa Fe,Fermín Toscano
11520,Chaco,Olivia Benedetti
11521,Santa Fe,Ornella Martínez
11522,Santa Fe,Anabella Delgado
11523,Santa Fe,Raquel Zarate
11524,Santa Fe,Soledad Navarro
11525,Cordoba,Tatiana Martínez
11526,La Pampa,Nahuel Ximenez
11527,Santa Fe,Aldana Marino
11528,Santa Fe,Abril Lucchesi
11529,Santa Fe,Soledad Toscano
11530,Santa Fe,Anabella Zarate
11531,Cordoba,Úrsula Ricci
11532,Cordoba,Ximena Larrosa
11533,Santa Fe,Verónica Alvarez
11534,Buenos Aires,Fabiana Juárez
11535,Santa Fe,Quique Torres
11536,Santa Fe,Pablo Estrada
11537,Santa Fe,Pilar Alvarez
11538,Santa Fe,Gustavo Mendoza
11539,Santa Fe,Delfina Ojeda
11540,Cordoba,Raquel Castro
11541,Cordoba,Olivia López
11542,Buenos Aires,Julieta Delgado
11543,Santa Fe,Julieta Fernández
11544,Santa Fe,Anabella Romano
11545,Cordoba,Anabella Benítez
11546,Cordoba,Isidora Lucchesi
11547,Santa Fe,Julieta Sánchez
11548,Buenos Aires,Pilar Lucchesi
11549,Santa Fe,Agustín Iglesias
11550,Cordoba,Martina Toscano
11551,Santa Fe,Milagros Zarate
11552,Buenos Aires,Ornella Napolitano
11553,Santa Fe,Delfina Fabbri
11554,Buenos Aires,Kevin Neri
11555,Entre Rios,Gustavo Ulloa
11556,Santa Fe,Carla Greco
11557,Santa Fe,Josefina Ojeda
11558,Buenos Aires,Lautaro Kohan
11559,Brasil,Luciana Battaglia
11560,Buenos Aires,Isidora Venturi
11561,Santa Fe,Karen Jiménez
11562,Santa Fe,Yésica Abate
11563,Cordoba,Waldo Sánchez
11564,Cordoba,Lautaro Bianchi
11565,Cordoba,Franco Costantini
11566,Santa Fe,Josefina Romano
11567,Buenos Aires,Elena Iglesias
11568,Buenos Aires,Delfina Greco
11569,Cordoba,Noelia Ferrari
11570,Cordoba,Yolanda Giordano
11571,Santa Fe,Emilia Sabbatini
11572,Santa Fe,Verónica Neri
11573,Santa Fe,Emilia Sánchez
11574,Cordoba,Bárbara Pérez
11575,Santa Fe,Julieta Martínez
11576,Santa Fe,Inés Delgado
11577,Santa Fe,Tatiana Greco
11578,Tucuman,Soledad De Santis
11579,Santa Fe,Verónica Greco
11580,Santa Fe,Bárbara Pugliese
11581,Cordoba,Daniela Juárez
11582,Santa Fe,Bruno Juárez
11583,Cordoba,Gisela López
11584,Santa Fe,Emilia Cervantes
11585,Cordoba,Tamara Pagani
11586,Santa Fe,Zaira Greco
11587,Cordoba,Gustavo Costantini
11588,Buenos Aires,Catalina Pagani
11589,Chaco,Emilia Herrera
11590,Cordoba,Pilar Iglesias
11591,Cordoba,Ramiro Huerta
11592,Chaco,Verónica Zuccaro
11593,Cordoba,Virginia Rivas
11594,Santa Fe,Delfina Ulloa
11595,Buenos Aires,Abril Pagani
11596,Uruguay,Walter Toselli
11597,Santa Fe,Yamila Giménez
11598,Santa Fe,Yolanda Delgado
11599,Buenos Aires,Eva Toscano
11600,Chile,Ornella Delgado
11601,Santa Fe,Raquel Romano
11602,Cordoba,Florencia Romano
11603,Santa Fe,Hernán Venturi
11604,Cordoba,Ariel Huerta
11605,Santa Fe,Elena De Santis
11606,Santa Fe,Irene Pugliese
11607,Corrientes,Nadia Fabbri
11608,Santa Fe,Nadia Toselli
11609,Santa Fe,Elena Marino
11610,Cordoba,Silvana Bianchi
11611,Corrientes,Úrsula Neri
11612,Cordoba,Virginia Estrada
11613,Santa Fe,Karen Amato
11614,Santa Fe,Virginia Bianchi
11615,Santa Fe,Kevin Andreoli
11616,Buenos Aires,Jazmín Domínguez
11617,Santa Fe,Camila Venturi
11618,Santa Fe,Camila Sánchez
11619,Santa Fe,Iván Sánchez
11620,Santa Fe,Lucas Torres
11621,Santa Fe,Bruno Alvarez
11622,Santa Fe,Úrsula Ferrari
11623,Cordoba,Delfina Giménez
11624,Santa Fe,Nadia Sabbatini
11625,Santa Fe,Anabella Herrera
11626,Santa Fe,Camila Larrosa
11627,Santa Fe,Nadia Kozak
11628,Santa Fe,Florencia Ferrari
11629,Santa Fe,Helena Pérez
11630,Santa Fe,Tamara Cervantes
11631,Cordoba,Irene Larrosa
11632,Santa Fe,Olivia Ricci
11633,Buenos Aires,Yamila Moretti
11634,Santa Fe,Yolanda Iglesias
11635,Santa Fe,Sebastián Nuñez
11636,Santa Fe,Anabella López
11637,Santa Fe,Verónica Sabbatini
11638,Santa Fe,Silvana Romano
11639,Santa Fe,Tatiana Iglesias
11640,Santa Fe,Sabrina Greco
11641,Santa Fe,Yolanda Costantini
11642,Santa Fe,Julieta Castro
11643,Buenos Aires,Josefina Domínguez
11644,Santa Fe,Emilia De Santis
11645,Cordoba,Pilar Giordano
11646,Santa Fe,Helena Neri
11647,Santa Fe,Irene Kozak
11648,Buenos Aires,Bárbara Gómez
11649,Paraguay,Graciela Di Marco
11650,Cordoba,Jazmín Torres
11651,Chile,Virginia Battaglia
11652,Santa Fe,Fabiana Greco
11653,Santa Fe,Luciana Lucchesi
11654,Cordoba,Emilia Venturi
11655,Buenos Aires,Delfina Sabbatini
11656,Santa Fe,Luciana Nuñez
11657,Santa Fe,Josefina Zuccaro
11658,Santa Fe,Silvana Jiménez
11659,Cordoba,Camila Ferrari
11660,Santa Fe,Paula Kohan
11661,Cordoba,Jazmín Pérez
11662,Buenos Aires,Verónica Abate
11663,Santa Fe,Celeste Delgado
11664,Bolivia,Delfina Larrosa
11665,Santa Fe,Luciana Palermo
11666,Cordoba,Celeste Giordano
11667,Santa Fe,Isidora Cervantes
11668,Santa Fe,Milagros Pérez
11669,Entre Rios,Rocío Waisman
11670,Santa Fe,Yésica Bianchi
11671,Santa Fe,Yamila Iglesias
11672,Santa Fe,Dayana Jiménez
11673,Santa Fe,Yolanda Farina
11674,Santa Fe,Sabrina Venturi
11675,San Luis,Ximena Giordano
11676,Cordoba,Zulema Torres
11677,Buenos Aires,Camila Rivas
11678,Santa Fe,Milagros Castro
11679,Santa Fe,Jazmín Salerno
11680,Paraguay,Malena Farina
11681,Buenos Aires,Valeria Zarate
11682,Santa Fe,Paula Mendoza
11683,Entre Rios,Emilia Abate
11684,Santa Fe,Bárbara Lombardi
11685,Santa Fe,Leticia Greco
11686,Santa Fe,Helena Amato
11687,Santa Fe,Zaira Jiménez
11688,Santa Fe,Valeria Herrera
11689,Santa Fe,Úrsula López
11690,Cordoba,Ulises Huerta
11691,Santa Fe,Úrsula Larrosa
11692,Entre Rios,Ornella Venturi
11693,Santa Fe,Lautaro Giordano
11694,Buenos Aires,Jazmín Palermo
11695,Brasil,Bárbara Quiroga
11696,Cordoba,Leticia Napolitano
11697,Santa Fe,Celeste Lucchesi
11698,Paraguay,Rocío Iannuzzi
11699,Cordoba,Emilia Romano
11700,Santa Fe,Gisela Sabbatini
11701,Santa Fe,Olivia Huerta
11702,Buenos Aires,Inés Benedetti
11703,Buenos Aires,Fabián Moretti
11704,Santa Fe,Florencia Gómez
11705,Buenos Aires,Milagros Zuccaro
11706,Santa Fe,Rocío Benedetti
11707,Paraguay,Zaira Salerno
11708,Paraguay,Inés Lombardi
11709,Corrientes,Malena Romano
11710,Buenos Aires,Sabrina Ricci
11711,Bolivia,Noelia Delgado
11712,Santa Fe,Ulises Cervantes
11713,Santa Fe,Yésica Quinteros
11714,Santa Fe,Daniela Neri
11715,Santa Fe,Irene Battaglia
11716,Santa Fe,Bárbara Huerta
11717,Santa Fe,Horacio Pérez
11718,Santa Fe,Ornella Ricci
11719,Santa Fe,Yésica Juárez
11720,Santa Fe,Baltasar Estrada
11721,Santa Fe,Emilia Castro
11722,Entre Rios,Abril Torres
11723,Buenos Aires,Bruno Andreoli
11724,Cordoba,Eva Fernández
11725,Buenos Aires,Luciana Zarate
11726,Santa Fe,Irene Greco
11727,Santa Fe,Gisela Salerno
11728,Buenos Aires,Dayana Ricci
11729,Santa Fe,Zaira Kohan
11730,Santa Fe,Bárbara Ortega
11731,Santa Fe,Ulises Quinteros
11732,Santa Fe,Noelia Domínguez
11733,Santa Fe,Cristian Amato
11734,Buenos Aires,Renata Sabbatini
11735,Santa Fe,Olivia Salerno
11736,Santa Fe,Daniela Marino
11737,Entre Rios,Pablo Marino
11738,Cordoba,Soledad Kohan
11739,Santa Fe,Rocío Ricci
11740,Santa Fe,Lucas Sánchez
11741,Tucuman,Graciela Navarro
11742,Brasil,Eva Huerta
11743,Santa Fe,Julieta Navarro
11744,Uruguay,Jazmín Venturi
11745,Cordoba,Rocío Estrada
11746,Santa Fe,Isidora Delgado
11747,San Luis,Nadia Navarro
11748,Buenos Aires,Zulema Mendoza
11749,Santa Fe,Camila Pugliese
11750,Cordoba,Pablo Venturi
11751,Buenos Aires,Nicolás Napolitano
11752,Santa Fe,Silvana Larrosa
11753,Santa Fe,Leticia Salerno
11754,Entre Rios,Inés Costantini
11755,Buenos Aires,Patricio Sánchez
11756,Santa Fe,Martina Lombardi
11757,Cordoba,Daniela Estrada
11758,Santa Fe,Jazmín Greco
11759,Cordoba,Malena Pérez
11760,Santa Fe,Tatiana Venturi
11761,Chile,Abril Toselli
11762,Santa Fe,Ignacio Esposito
11763,Santa Fe,Emilia Jiménez
11764,Santa Fe,Renata Ortega
11765,Santa Fe,Elena Andreoli
11766,Santa Fe,Abril Costantini
11767,Cordoba,Horacio Castro
11768,Cordoba,Luciana Ortega
11769,Cordoba,Emilia López
11770,Santa Fe,Raquel Palermo
11771,Santa Fe,Milagros Iannuzzi
11772,Santa Fe,Jazmín Esposito
11773,Chaco,Ximena Sánchez
11774,Buenos Aires,Olivia Marino
11775,Santa Fe,Thiago Lucchesi
11776,Santa Fe,Pilar Napolitano
11777,Santa Fe,Gisela Lombardi
11778,La Pampa,Delfina Salerno
11779,Cordoba,Paula Lucchesi
11780,Santiago del Estero,Catalina De Santis
11781,Santa Fe,Julieta Torres
11782,Santa Fe,Anabella Pugliese
11783,Santa Fe,Yolanda De Santis
11784,Santa Fe,Yolanda Napolitano
11785,Cordoba,Luciana Mendoza
11786,Santa Fe,Daniela Vega
11787,Buenos Aires,Pedro Amato
11788,Cordoba,Isidora Costantini
11789,Santa Fe,Waldo Costantini
11790,Santa Fe,Yolanda Martínez
11791,Santa Fe,Gisela Pérez
11792,Santa Fe,Nahuel Moretti
11793,Cordoba,Isidora Pugliese
11794,Cordoba,Pilar Moretti
11795,Corrientes,Elena Quiroga
11796,Cordoba,Inés Alvarez
11797,Santa Fe,Malena Pugliese
11798,Santa Fe,Helena Gómez
11799,Buenos Aires,Ornella Benítez
11800,Santa Fe,Isidora Nuñez
11801,Corrientes,Kevin Bianchi
11802,Santa Fe,Ulises Pérez
11803,Santa Fe,Zaira Iannuzzi
11804,Cordoba,Gisela Alvarez
11805,Cordoba,Luciana Romano
11806,Santa Fe,Aldana Salerno
11807,Santiago del Estero,Leticia Ricci
11808,Santa Fe,Leticia Neri
11809,Tucuman,Delfina Nuñez
11810,Santa Fe,Isidora De Santis
11811,Santa Fe,Verónica Salerno
11812,Santa Fe,Renata Giordano
11813,Buenos Aires,Noelia Huerta
11814,Santa Fe,Tamara Fernández
11815,Chaco,Oscar Kohan
11816,Santa Fe,Inés Romano
11817,Santa Fe,Helena Giordano
11818,Buenos Aires,Noelia Sánchez
11819,Buenos Aires,Zulema Ortega
11820,Cordoba,Tamara Neri
11821,Santa Fe,Nadia Andreoli
11822,Santa Fe,Josefina Kohan
11823,Cordoba,Martina Neri
11824,Santa Fe,Esteban Mendoza
11825,Santa Fe,Ulises Ulloa
11826,Cordoba,Julieta Greco
11827,Cordoba,Malena Giménez
11828,Cordoba,Rodrigo Costantini
11829,Buenos Aires,Verónica Fabbri
11830,Santa Fe,Yamila Battaglia
11831,Santa Fe,Luciana Lombardi
11832,Santa Fe,Helena Juárez
11833,Santa Fe,Umberto Gómez
11834,Santa Fe,Carla Martínez
11835,Cordoba,Julieta Cervantes
11836,Buenos Aires,Ismael Torres
11837,Santa Fe,Nadia Castro
11838,Cordoba,Milagros Huerta
11839,Santa Fe,Ximena Alvarez
11840,Santa Fe,Daniela Toscano
11841,Cordoba,Martina Pérez
11842,Cordoba,Karen Fernández
11843,Cordoba,Virginia Pérez
11844,Santa Fe,Luciana Quiroga
11845,Santa Fe,Tatiana Neri
11846,Santa Fe,Inés Marino
11847,Santa Fe,Daniela Herrera
11848,Santa Fe,Emilia Fabbri
11849,Cordoba,Héctor Waisman
11850,Cordoba,Paula Waisman
11851,Santa Fe,Catalina Esposito
11852,Santa Fe,Leticia Alvarez
11853,Buenos Aires,Gisela Cervantes
11854,Santa Fe,Emilia Ximenez
11855,Cordoba,Darío Di Marco
11856,Santa Fe,Isidora Benítez
11857,Corrientes,Josefina Pérez
11858,Santa Fe,Julieta Zuccaro
11859,Buenos Aires,Bárbara Castro
11860,Santa Fe,Zulema Pérez
11861,Santa Fe,Isidora Alvarez
11862,Buenos Aires,Luciana Esposito
11863,Santa Fe,Tamara Waisman
11864,Santa Fe,Gerardo Cappelletti
11865,Cordoba,Renata Marino
11866,Santa Fe,Yamila Ricci
11867,Santa Fe,Wanda Herrera
11868,Cordoba,Ulises Ulloa
11869,Santa Fe,Yésica Benedetti
11870,Santa Fe,Verónica Herrera
11871,Cordoba,Ramiro Toselli
11872,Santa Fe,Silvana Fabbri
11873,Santa Fe,Abril Ulloa
11874,Santa Fe,Florencia Vega
11875,Santa Fe,Virginia Esposito
11876,Cordoba,Inés Palermo
11877,Santa Fe,Leticia Farina
11878,Cordoba,Belén Larrosa
11879,Cordoba,Ximena Di Marco
11880,Santa Fe,Emilia Kohan
11881,Santa Fe,Raquel Ricci
11882,Santa Fe,Oscar Quinteros
11883,Entre Rios,Leticia Costantini
11884,Buenos Aires,Florencia Zarate
11885,Cordoba,Carla Sánchez
11886,Chile,Yamila Ximenez
11887,Paraguay,Celeste Domínguez
11888,Santa Fe,Manuel Quinteros
11889,Chile,Irene Lucchesi
11890,Santa Fe,Catalina Toselli
11891,Cordoba,Julieta Toscano
11892,Santa Fe,Tatiana Nuñez
11893,Santa Fe,Yamila Romano
11894,Cordoba,Tatiana Zuccaro
11895,Entre Rios,Virginia Ulloa
11896,Cordoba,Renata Andreoli
11897,Santa Fe,Carla Ricci
11898,Santa Fe,Celeste Gómez
11899,Santa Fe,Camila Kohan
11900,Santa Fe,Víctor Costantini
11901,Santa Fe,Graciela Estrada
11902,Santa Fe,Wanda Larrosa
11903,Santa Fe,Soledad Salerno
11904,Santa Fe,Tomás Giordano
11905,Santa Fe,Tatiana Navarro
11906,Santa Fe,Julieta Neri
11907,Santa Fe,Catalina Mendoza
11908,Santiago del Estero,Leticia Gómez
11909,Entre Rios,Renata Mendoza
11910,Cordoba,Lautaro Alvarez
11911,Cordoba,Dayana Martínez
11912,Entre Rios,Karen Pugliese
11913,Santa Fe,Gabriela Herrera
11914,Buenos Aires,Ximena Marino
11915,Santa Fe,Hernán Kohan
11916,Santa Fe,Anabella Andreoli
11917,Cordoba,Florencia Cervantes
11918,Santa Fe,Dayana Neri
11919,Cordoba,Delfina De Santis
11920,Santa Fe,Dayana Ferrari
11921,Santa Fe,Malena Juárez
11922,Santa Fe,Helena Delgado
11923,Santa Fe,Bárbara Marino
11924,Tucuman,Julieta Waisman
11925,Santa Fe,Josefina Rivas
11926,Santa Fe,Gabriela Giménez
11927,Santa Fe,Gabriela Bianchi
11928,Cordoba,Anabella Pérez
11929,Chaco,Nadia Jiménez
11930,Santa Fe,Ximena Herrera
11931,Chaco,Tatiana Huerta
11932,Santa Fe,Joaquín Nuñez
11933,Buenos Aires,Ciro Kohan
11934,Cordoba,Yésica Domínguez
11935,Santa Fe,Eva Abate
11936,Buenos Aires,Ulises Giménez
11937,Santa Fe,Rodrigo Juárez
11938,Santa Fe,Yolanda Cervantes
11939,Cordoba,Olivia Quinteros
11940,Santa Fe,Karen Costantini
11941,La Pampa,Paula Alvarez
11942,Santa Fe,Olivia Palermo
11943,Santa Fe,Yamila Ortega
11944,Santa Fe,Delfina Battaglia
11945,Santa Fe,Fabiana Huerta
11946,Santa Fe,Virginia Ricci
11947,Buenos Aires,Gisela Navarro
11948,Buenos Aires,Valeria Waisman
11949,Santa Fe,Patricio Giménez
11950,Buenos Aires,Verónica Cappelletti
11951,Santa Fe,Sabrina Bianchi
11952,Buenos Aires,Nadia Moretti
11953,Buenos Aires,Jazmín Bianchi
11954,Santa Fe,Wanda Marino
11955,Buenos Aires,Gabriela Fabbri
11956,Santa Fe,Nicolás Fernández
11957,Santa Fe,Gisela Pagani
11958,Corrientes,Martina Ulloa
11959,Santa Fe,Bárbara Ulloa
11960,Santa Fe,Florencia Benítez
11961,Santa Fe,Camila Costantini
11962,Cordoba,Graciela Iannuzzi
11963,Tucuman,Quique Iannuzzi
11964,Santa Fe,Benjamín Kozak
11965,Santa Fe,Dayana Kozak
11966,Santa Fe,Verónica Quinteros
11967,Santa Fe,Lucas Ximenez
11968,Santa Fe,Nicolás Neri
11969,San Luis,Gustavo Toselli
11970,Santa Fe,Úrsula Ximenez
11971,Santa Fe,Eduardo Iglesias
11972,Santa Fe,Eva Neri
11973,Santa Fe,Carla Torres
11974,Santa Fe,Yésica Mendoza
11975,Santa Fe,Horacio Jiménez
11976,Santa Fe,Yolanda Esposito
11977,Corrientes,Sebastián Torres
11978,Santa Fe,Ariel Bianchi
11979,Santa Fe,Luciana Ximenez
11980,Cordoba,Nadia Iglesias
11981,Santa Fe,Virginia Ximenez
11982,Buenos Aires,Nadia Estrada
11983,Cordoba,Silvana Juárez
11984,Cordoba,Paula Domínguez
11985,Santa Fe,Noelia Iglesias
11986,Santa Fe,Malena Ortega
11987,Cordoba,Gabriela Sánchez
11988,Santa Fe,Tatiana Di Marco
11989,Santa Fe,Karen Abate
11990,Buenos Aires,Graciela Lombardi
11991,Santa Fe,Martina Pugliese
11992,Santa Fe,Dayana Castro
11993,Cordoba,Catalina Di Marco
11994,Paraguay,Luciana Farina
11995,Santa Fe,Úrsula Marino
11996,Santa Fe,Milagros Estrada
11997,Cordoba,Walter Venturi
11998,Santa Fe,Kevin Esposito
11999,Santa Fe,Eva Nuñez
12000,Corrientes,Luciana Castro
12001,Buenos Aires,Bárbara Bianchi
12002,Santa Fe,Soledad Toselli
12003,Santa Fe,Virginia Larrosa
12004,Santa Fe,Raquel Pérez
12005,Santa Fe,Aldana Toscano
12006,Cordoba,Celeste Juárez
12007,Santa Fe,Eva Zuccaro
12008,Santa Fe,Ignacio Bianchi
12009,Santiago del Estero,Helena Bianchi
12010,Cordoba,Fabiana Alvarez
12011,Cordoba,Zulema Palermo
12012,Cordoba,Sabrina Giordano
12013,Santa Fe,Silvana Ortega
12014,Cordoba,Sebastián Di Marco
12015,Santa Fe,Olivia Kozak
12016,Santa Fe,Abril Vega
12017,Santa Fe,Yamila López
12018,Santa Fe,Leticia Di Marco
12019,Cordoba,Renata Abate
12020,Chaco,Raquel Navarro
12021,Cordoba,Gisela Bianchi
12022,Santa Fe,Agustín Fernández
12023,Santa Fe,Verónica De Santis
12024,Chile,Julieta Gómez
12025,Santa Fe,Yolanda Moretti
12026,Santa Fe,Verónica Castro
12027,Santa Fe,Yésica Ortega
12028,Santa Fe,Florencia Esposito
12029,Santa Fe,Tatiana Pagani
12030,Santa Fe,Silvana Alvarez
12031,Santa Fe,Fermín Jiménez
12032,Cordoba,Eva Ortega
12033,Santa Fe,Belén Ferrari
12034,Santa Fe,Silvana Domínguez
12035,Chaco,Yolanda Ojeda
12036,Santa Fe,Zulema Vega
12037,Corrientes,Ximena Giménez
12038,Cordoba,Mauro Salerno
12039,Cordoba,Abril Salerno
12040,Santa Fe,Facundo Iannuzzi
12041,Santa Fe,Delfina Esposito
12042,Buenos Aires,Luciana Huerta
12043,Santa Fe,Daniela Delgado
12044,Cordoba,Graciela Ferrari
12045,Santa Fe,Úrsula Greco
12046,Santa Fe,Tamara Zuccaro
12047,Santa Fe,Emiliano Juárez
12048,Santa Fe,Yolanda Neri
12049,La Pampa,Virginia Juárez
12050,Santa Fe,Darío Fernández
12051,Santa Fe,Zaira Lucchesi
12052,Cordoba,Víctor Lucchesi
12053,Santa Fe,Ornella López
12054,Cordoba,Emilia Ojeda
12055,Entre Rios,Wanda Waisman
12056,Santa Fe,Pedro Ferrari
12057,Santa Fe,Valeria Gómez
12058,Buenos Aires,Tamara Torres
12059,Cordoba,Ornella Juárez
12060,Buenos Aires,Ximena Ulloa
12061,Santa Fe,Ismael Iglesias
12062,Cordoba,Graciela Andreoli
12063,Santa Fe,Leticia Mendoza
12064,Santa Fe,Florencia Andreoli
12065,Santa Fe,Graciela Vega
12066,Buenos Aires,Daniela Romano
12067,Santa Fe,Florencia Palermo
12068,Cordoba,Noelia Mendoza
12069,Santa Fe,Zulema Rivas
12070,Santa Fe,Nadia Giordano
12071,Santa Fe,Eva Andreoli
12072,Santa Fe,Gisela Toscano
12073,Santa Fe,Yamila Gómez
12074,Buenos Aires,Josefina Torres
12075,Buenos Aires,Tamara Kohan
12076,San Luis,Yésica Romano
12077,Santa Fe,Silvana Delgado
12078,Santa Fe,Graciela Marino
12079,Cordoba,Ramiro Torres
12080,Santa Fe,Soledad Kozak
12081,Santa Fe,Leticia Quiroga
12082,Santa Fe,Delfina Pérez
12083,Buenos Aires,Delfina Pugliese
12084,Brasil,Baltasar Pérez
12085,Uruguay,Abril Ferrari
12086,Chile,Leandro Toscano
12087,Santa Fe,Paula Giménez
12088,Paraguay,Milagros Romano
12089,Cordoba,Catalina Salerno
12090,Santa Fe,Abril Cappelletti
12091,Santa Fe,Orlando Domínguez
12092,Santiago del Estero,Helena Cervantes
12093,Buenos Aires,Karen Rivas
12094,Cordoba,Daniela Cervantes
12095,Santa Fe,Eva Ferrari
12096,Santa Fe,Graciela Napolitano
12097,Buenos Aires,Ismael Toscano
12098,Santa Fe,Daniela Ferrari
12099,Santa Fe,Ximena Benedetti
12100,Cordoba,Graciela Larrosa
12101,Cordoba,Sabrina Di Marco
12102,Santa Fe,Gabriela Di Marco
12103,Santa Fe,Leticia Ferrari
12104,Santa Fe,Nicolás Pugliese
12105,Buenos Aires,Silvana Abate
12106,Santa Fe,Irene Ojeda
12107,Cordoba,Irene Venturi
12108,Buenos Aires,Yamila Amato
12109,Santa Fe,Josefina Estrada
12110,Santa Fe,Josefina Esposito
12111,Tucuman,Julieta Andreoli
12112,Santiago del Estero,Valeria Rivas
12113,Santa Fe,Virginia Benedetti
12114,Entre Rios,Ornella Lombardi
12115,Cordoba,Camila Farina
12116,Cordoba,Damián Zarate
12117,La Pampa,Eduardo Ortega
12118,Santa Fe,Irene Amato
12119,Cordoba,Cristian Herrera
12120,Santa Fe,Catalina Fernández
12121,Brasil,Paula Herrera
12122,Uruguay,Eva Farina
12123,Santa Fe,Malena Lucchesi
12124,La Pampa,Ornella Marino
12125,Cordoba,Baltasar De Santis
12126,Cordoba,Nadia Neri
12127,Santa Fe,Úrsula Toselli
12128,Santa Fe,Helena Kozak
12129,Paraguay,Milagros Greco
12130,Santa Fe,Silvana Andreoli
12131,Cordoba,Valeria Estrada
12132,Buenos Aires,Carla Castro
12133,Santa Fe,Nadia Benítez
12134,Santa Fe,Malena Mendoza
12135,Santiago del Estero,Gisela Martínez
12136,Cordoba,Yamila Kozak
12137,Buenos Aires,Florencia Herrera
12138,Cordoba,Leticia Larrosa
12139,Brasil,Gisela Castro
12140,Santa Fe,Zulema Salerno
12141,Santa Fe,Paula Lombardi
12142,Santa Fe,Joaquín Torres
12143,Cordoba,Anabella Quinteros
12144,Santa Fe,Wanda Sabbatini
12145,Entre Rios,Soledad Sabbatini
12146,Santa Fe,Gabriela Venturi
12147,Buenos Aires,Ariel Abate
12148,Santa Fe,Leticia Giménez
12149,Brasil,Elena Venturi
12150,Cordoba,Ximena Quinteros
12151,Santa Fe,Baltasar Farina
12152,Santa Fe,Sabrina Martínez
12153,Santa Fe,Ornella Navarro
12154,Santa Fe,Catalina Zarate
12155,Cordoba,Renata Lombardi
12156,Santa Fe,Wanda Ferrari
12157,Santa Fe,Dayana Toscano
12158,Santa Fe,Pilar Greco
12159,Cordoba,Delfina Iglesias
12160,Santa Fe,Verónica Benítez
12161,Cordoba,Irene Romano
12162,Santa Fe,Paula Napolitano
12163,Santa Fe,Soledad Neri
12164,Cordoba,Paula Vega
12165,Santa Fe,Celeste Zuccaro
12166,Cordoba,Úrsula Sánchez
12167,Santa Fe,Raquel Martínez
12168,Buenos Aires,Renata Esposito
12169,Uruguay,Wanda Vega
12170,Santa Fe,Virginia Vega
12171,Santa Fe,Aldana Castro
12172,Santa Fe,Jazmín Pugliese
12173,Cordoba,Emiliano Sánchez
12174,Paraguay,Julieta Iglesias
12175,Buenos Aires,Olivia Cappelletti
12176,Buenos Aires,Malena Quiroga
12177,Santa Fe,Elena Navarro
12178,Santa Fe,Gerardo Jiménez
12179,Santa Fe,Emiliano Gómez
12180,Cordoba,Belén Ximenez
12181,Santa Fe,Elena Lucchesi
12182,Santiago del Estero,Anabella Alvarez
12183,Buenos Aires,Zaira Moretti
12184,Santa Fe,Jazmín Neri
12185,Santa Fe,Soledad Cappelletti
12186,Santa Fe,Anabella Waisman
12187,Cordoba,Camila Kozak
12188,Buenos Aires,Noelia Jiménez
12189,Santa Fe,Irene Abate
12190,Santa Fe,Celeste Rivas
12191,Santa Fe,Valeria Neri
12192,Santa Fe,Tatiana Juárez
12193,Cordoba,Virginia Quinteros
12194,Santa Fe,Jazmín Kohan
12195,Santa Fe,Soledad Nuñez
12196,Buenos Aires,Martina Moretti
12197,Entre Rios,Bruno Benítez
12198,Santa Fe,Gabriela Castro
12199,Santa Fe,Daniela Napolitano
12200,Buenos Aires,Sabrina Fabbri
12201,Buenos Aires,Josefina Amato
